model,question_id,question,reference_answer,generated_answer,rouge1,rouge2,rougeL,retrieval_time,retrieved_rank_1,retrieved_rank_2,retrieved_rank_3,retrieved_rank_4,retrieved_rank_5
sentence_transformer,Q040,What is GlobalQA designed to evaluate?,"GlobalQA is designed to evaluate global RAG capabilities that require aggregating information across entire document collections, including counting, extremum, sorting, and top-k tasks.","GlobalQA is designed to evaluate global retrieval-augmented generation (RAG) abilities, specifically focusing on corpus-level reasoning capabilities that require integrating and analyzing a large number of documents. It defines four task types: counting entities that satisfy conditions, identifying entities with extreme attributes (extremum queries), sorting or ranking entities on a global scale, and top-k extraction after ranking.",0.4337349397590361,0.2222222222222222,0.4096385542168675,0.022730700089596212,GlobalRAG_Benchmark_P002_C006,GlobalRAG_Benchmark_P005_C004,Automated Evaluation of Retrieval Augmented Generation_P001_C006,GlobalRAG_Benchmark_P007_C005,GlobalRAG_Benchmark_P002_C001
sentence_transformer,Q041,What three technical directions are represented by the baseline methods in the GlobalRAG benchmark?,"The baseline methods cover single-shot retrieval, iterative retrieval, and graph-structured retrieval.","The three technical directions represented by the baseline methods in the GlobalRAG benchmark are: (1) Standard retrieval-augmented generation (StandardRAG), (2) Iterative retrieval methods (e.g., IRCoT, FLARE), and (3) Graph-based retrieval-augmented generation (HyperGraphRAG).",0.3673469387755102,0.1276595744680851,0.3673469387755102,0.03392279997933656,GlobalRAG_Benchmark_P007_C005,GlobalRAG_Benchmark_P002_C006,GlobalRAG_Benchmark_P007_C004,GlobalRAG_Benchmark_P007_C000,GlobalRAG_Benchmark_P009_C001
sentence_transformer,Q042,How does increasing retriever size affect GlobalRAG performance?,"Larger retrievers provide higher-quality information and improve global RAG accuracy, showing that the framework can benefit as retrieval quality scales.","Increasing retriever size improves GlobalRAG performance. Larger retrievers consistently provide higher-quality information, resulting in better accuracy. For example, using the BGE retriever as a baseline (F1=7.27, D-F1@20=12.18), Qwen3-0.6B brought small improvements, while Qwen3-8B achieved much larger gains of 18.7% in F1 and 6.6% in D-F1@20. This shows that as retrievers become more powerful, GlobalRAG can capitalize on higher-quality documents to achieve larger performance gains, indicating strong scalability and potential for future advances.",0.2962962962962963,0.11320754716981132,0.2222222222222222,0.025209099985659122,GlobalRAG_Benchmark_P010_C001,GlobalRAG_Benchmark_P010_C005,GlobalRAG_Benchmark_P006_C002,GlobalRAG_Benchmark_P007_C004,GlobalRAG_Benchmark_P010_C004
sentence_transformer,Q043,What is SCIDOCS and what kinds of tasks does it contain?,"SCIDOCS is an evaluation benchmark with seven document-level tasks, including citation prediction, document classification, and recommendation.",SCIDOCS is an evaluation benchmark released to address the lack of publicly available datasets in recommendation research. It includes an anonymized clickthrough dataset from an online recommendations system. SCIDOCS consists of seven document-level tasks designed for evaluating scientific document representations.,0.41379310344827586,0.24999999999999994,0.3448275862068965,0.0243563000112772,S2ORC_ScientificCorpus_P006_C001,SciBERT_ScientificNLP_P002_C000,SciBERT_ScientificNLP_P005_C001,GlobalRAG_GlobalQA_P009_C003,GlobalRAG_GlobalQA_P003_C005
sentence_transformer,Q044,What co-citation performance does SPECTER achieve in the reported experiment?,"SPECTER achieves an nDCG of 94.8 on the co-citation task, improving over SGC by 2.3 points.",SPECTER substantially outperforms the compared baseline on the co-citations task with an improvement of +2.0 nDCG.,0.5945945945945946,0.22857142857142856,0.43243243243243246,0.03113440005108714,GlobalRAG_GlobalQA_P006_C005,GlobalRAG_GlobalQA_P007_C005,GlobalRAG_GlobalQA_P006_C006,GlobalRAG_GlobalQA_P012_C006,GlobalRAG_GlobalQA_P003_C005
sentence_transformer,Q045,How is SPECTER trained to learn representations of scientific papers?,SPECTER is based on a Transformer language model that is pretrained using citation information to learn scientific-paper representations.,SPECTER is trained to learn representations of scientific papers by incorporating inter-document context through citation information as an incidental supervision signal. It uses citations to indicate which documents are most related and formulates this signal into a triplet-loss pretraining objective. This approach allows SPECTER to learn effective document representations without requiring any task-specific fine-tuning of the pretrained language model.,0.34146341463414637,0.15000000000000002,0.17073170731707318,0.038329900009557605,GlobalRAG_GlobalQA_P001_C005,GlobalRAG_GlobalQA_P003_C005,GlobalRAG_GlobalQA_P001_C006,GlobalRAG_GlobalQA_P009_C001,GlobalRAG_GlobalQA_P008_C004
sentence_transformer,Q046,How does GTE-base compare with larger embedding models despite having about 110 million parameters?,GTE-base is reported to outperform the OpenAI black-box embedding API and even text embedding models with roughly ten times more parameters.,"GTE-base, despite having about 110 million parameters, shows interesting similarity behavior in that it reports the highest similarity to BGE-base, which is a model with a matching embedding dimension, rather than to larger models. This suggests that GTE-base's embedding is more similar to those of models with comparable embedding sizes than to larger embedding models.",0.29268292682926833,0.075,0.1951219512195122,0.04317269998136908,Embedding Model Similarity in RAG_P004_C009,Embedding Model Similarity in RAG_P004_C010,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P006_C001,Embedding Model Similarity in RAG_P004_C007,Embedding Model Similarity in RAG_P005_C002
sentence_transformer,Q047,What benchmark is used to test GTE on heterogeneous information-retrieval tasks?,"The study evaluates GTE on BEIR, using 15 publicly available datasets covering different retrieval formats and domains.",The BEIR benchmark is used to test GTE on heterogeneous information-retrieval tasks.,0.4000000000000001,0.07142857142857144,0.26666666666666666,0.02436629997100681,Massive Text Embedding Benchmark_P003_C004,Massive Text Embedding Benchmark_P017_C001,Massive Text Embedding Benchmark_P008_C002,Massive Text Embedding Benchmark_P005_C002,Massive Text Embedding Benchmark_P009_C003
sentence_transformer,Q048,What future extensions are proposed for GTE?,Future work includes supporting longer contexts and extending GTE to multilingual and multimodal settings.,The supplied document context does not contain information about future extensions proposed for GTE.,0.21428571428571427,0.0,0.14285714285714285,0.020831599947996438,Embedding Model Similarity in RAG_P003_C006,Seven Failure Points in RAG Systems_P006_C003,GTE_Embedding_Model_P005_C007,Lost_in_the_Middle_Long_Context_RAG_P004_C005,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P008_C003
sentence_transformer,Q049,What is the central idea behind Hypothetical Document Embeddings (HyDE)?,HyDE generates a hypothetical document for a query and uses its embedding as an intermediate representation for zero-shot dense retrieval.,"The central idea behind Hypothetical Document Embeddings (HyDE) is to first use an instruction-following language model to generate a hypothetical document based on a query. This generated document, which captures relevance patterns but may contain false details, is then encoded by an unsupervised contrastively learned encoder into an embedding vector. This vector is used to retrieve similar real documents from the corpus by identifying a neighborhood in the corpus embedding space, effectively grounding the generated hypothetical document to actual relevant documents while filtering out incorrect details.",0.20370370370370372,0.07547169811320754,0.16666666666666663,0.03311489999759942,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P001_C001,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P007_C005,Weller_et_al_2026_Theoretical_Limitations_Embedding_Retrieval_P003_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P002_C001,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P003_C002
sentence_transformer,Q050,How does HyDE compare with BM25 on zero-shot retrieval tasks?,HyDE outperforms BM25 by large margins and remains competitive with some fine-tuned dense retrieval models.,"HyDE outperforms BM25 by large margins on zero-shot retrieval tasks. It brings sizable improvements over Contriever and generally shows strong performance compared to fine-tuned models. HyDE is only outperformed by BM25 on one dataset, TREC-Covid, and even there the margin is very small (0.2), whereas Contriever underperforms BM25 by more than 50% on that dataset.",0.29333333333333333,0.1643835616438356,0.26666666666666666,0.03331410000100732,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C002,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P006_C004,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P006_C005,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P003_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P005_C003
sentence_transformer,Q051,How does HyDE represent the notion of relevance differently from standard dense retrievers?,HyDE captures relevance through a natural-language generation model and the language generation process rather than relying only on vector similarity learned from relevance labels.,"HyDE represents the notion of relevance by using a natural language generation (NLG) model and the language generation process, whereas standard dense retrievers model relevance as numerical similarity scores (e.g., inner product) between query and document vector embeddings.",0.46875,0.2580645161290323,0.40625000000000006,0.0552170000737533,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P006_C005,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P007_C000,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P003_C003,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P004_C004,HyDE_Zero_Shot_Dense_Retrieval_Gao_et_al_2022_P006_C004
sentence_transformer,Q052,What positional weakness do some long-context language models show in key-value retrieval?,"Some models struggle to retrieve relevant information when it appears in the middle of a long context, producing a U-shaped performance pattern.","Some long-context language models show a positional weakness in key-value retrieval where their performance is highest when the relevant information is at the very start or end of the input context, but rapidly degrades when they must retrieve from the middle of the input context.",0.39999999999999997,0.1176470588235294,0.2857142857142857,0.1259879000717774,Lost_in_the_Middle_Long_Context_RAG_P001_C000,Lost_in_the_Middle_Long_Context_RAG_P007_C001,Lost_in_the_Middle_Long_Context_RAG_P006_C004,Lost_in_the_Middle_Long_Context_RAG_P002_C005,Lost_in_the_Middle_Long_Context_RAG_P011_C000
sentence_transformer,Q053,What effect does query-aware contextualization have on key-value retrieval performance?,"Placing the query before and after the data dramatically improves performance, with models reaching near-perfect accuracy on several key-value settings.","Query-aware contextualization dramatically improves key-value retrieval performance. All models achieve near-perfect performance on tasks with 75, 140, and 300 key-value pairs when query-aware contextualization is used. For example, GPT-3.5-Turbo (16K) achieves perfect performance with 300 key-value pairs. Without query-aware contextualization, the worst-case performance observed was 45.6%.",0.32499999999999996,0.10256410256410256,0.25000000000000006,0.02624219993595034,Lost_in_the_Middle_Long_Context_RAG_P007_C005,Lost_in_the_Middle_Long_Context_RAG_P008_C003,Lost_in_the_Middle_Long_Context_RAG_P002_C005,Lost_in_the_Middle_Long_Context_RAG_P006_C005,Lost_in_the_Middle_Long_Context_RAG_P008_C004
